,label
20535,love
20536,worry
20537,other
20538,other
20539,happiness
20540,other
20541,other
20542,other
20543,other
20544,other
20545,worry
20546,happiness
20547,other
20548,love
20549,love
20550,love
20551,love
20552,worry
20553,other
20554,other
20555,worry
20556,other
20557,other
20558,other
20559,love
20560,other
20561,other
20562,other
20563,happiness
20564,happiness
20565,worry
20566,other
20567,happiness
20568,love
20569,love
20570,worry
20571,other
20572,happiness
20573,love
20574,other
20575,worry
20576,other
20577,worry
20578,worry
20579,love
20580,love
20581,love
20582,happiness
20583,other
20584,other
20585,love
20586,other
20587,sadness
20588,love
20589,love
20590,other
20591,other
20592,worry
20593,other
20594,other
20595,other
20596,sadness
20597,happiness
20598,other
20599,happiness
20600,sadness
20601,love
20602,worry
20603,other
20604,other
20605,happiness
20606,happiness
20607,other
20608,other
20609,love
20610,other
20611,happiness
20612,happiness
20613,other
20614,worry
20615,happiness
20616,other
20617,happiness
20618,love
20619,other
20620,love
20621,other
20622,other
20623,happiness
20624,other
20625,other
20626,happiness
20627,other
20628,happiness
20629,other
20630,other
20631,other
20632,worry
20633,other
20634,happiness
20635,sadness
20636,other
20637,other
20638,other
20639,worry
20640,other
20641,happiness
20642,other
20643,love
20644,other
20645,other
20646,happiness
20647,other
20648,worry
20649,other
20650,love
20651,love
20652,sadness
20653,other
20654,worry
20655,happiness
20656,worry
20657,other
20658,other
20659,other
20660,other
20661,other
20662,sadness
20663,worry
20664,happiness
20666,worry
20667,sadness
20668,happiness
20669,happiness
20670,other
20671,love
20672,other
20673,other
20674,sadness
20675,other
20676,other
20677,other
20678,other
20679,happiness
20680,other
20681,other
20682,other
20683,other
20684,other
20685,other
20686,happiness
20687,other
20688,love
20689,happiness
20690,sadness
20691,other
20692,worry
20693,worry
20694,happiness
20695,other
20696,happiness
20697,other
20698,worry
20699,other
20700,worry
20701,happiness
20702,other
20703,other
20704,love
20705,other
20706,worry
20707,other
20708,other
20709,other
20710,happiness
20711,worry
20712,love
20713,other
20714,happiness
20715,other
20716,other
20717,other
20718,other
20719,other
20720,worry
20721,love
20722,other
20723,other
20724,happiness
20725,other
20726,worry
20727,other
20728,other
20729,happiness
20730,love
20731,happiness
20732,other
20733,love
20734,other
20735,other
20736,other
20737,sadness
20738,other
20739,happiness
20740,happiness
20741,happiness
20742,other
20743,other
20744,love
20745,worry
20746,other
20747,love
20748,worry
20749,happiness
20750,love
20751,other
20752,happiness
20753,other
20754,worry
20755,other
20756,worry
20757,other
20758,other
20759,other
20760,other
20761,other
20762,sadness
20763,other
20764,other
20765,other
20766,worry
20767,worry
20768,other
20769,sadness
20770,other
20771,sadness
20772,other
20773,worry
20774,other
20775,happiness
20776,love
20777,worry
20778,other
20779,other
20780,other
20781,love
20782,love
20783,other
20784,other
20785,happiness
20786,love
20787,worry
20788,other
20789,happiness
20790,other
20791,other
20792,other
20793,other
20794,other
20795,happiness
20796,love
20797,worry
20798,happiness
20799,other
20800,other
20801,happiness
20802,other
20803,happiness
20804,happiness
20805,love
20806,love
20807,other
20808,other
20809,other
20810,other
20811,other
20812,happiness
20813,other
20814,love
20815,other
20816,other
20817,other
20818,happiness
20819,happiness
20820,other
20821,happiness
20822,other
20823,love
20824,happiness
20825,love
20826,other
20827,other
20828,love
20829,other
20830,other
20831,other
20832,other
20833,other
20834,other
20835,other
20836,worry
20837,worry
20838,worry
20839,other
20840,other
20841,other
20842,sadness
20843,worry
20844,other
20845,happiness
20846,love
20847,love
20848,other
20849,other
20850,happiness
20851,sadness
20852,other
20853,other
20854,other
20855,other
20856,other
20857,other
20858,happiness
20859,other
20860,other
20861,other
20862,other
20863,love
20864,happiness
20865,love
20866,happiness
20867,other
20868,other
20869,happiness
20870,worry
20871,happiness
20872,worry
20873,happiness
20874,other
20875,other
20876,other
20877,worry
20878,other
20879,other
20880,other
20881,other
20882,other
20883,love
20884,happiness
20885,worry
20886,other
20887,other
20888,happiness
20889,other
20890,worry
20891,other
20892,worry
20893,happiness
20894,other
20895,other
20896,other
20897,other
20898,worry
20899,other
20900,love
20901,other
20902,other
20903,other
20904,worry
20905,other
20906,other
20907,other
20908,other
20909,other
20910,other
20911,other
20912,other
20913,sadness
20914,other
20915,happiness
20916,happiness
20917,other
20918,other
20919,happiness
20920,other
20921,other
20922,other
20923,other
20924,other
20925,worry
20926,happiness
20927,other
20928,other
20929,happiness
20930,other
20931,worry
20932,other
20933,other
20934,other
20935,sadness
20936,love
20937,worry
20938,happiness
20939,sadness
20940,other
20941,worry
20942,love
20943,other
20944,other
20945,happiness
20946,sadness
20947,happiness
20948,worry
20949,other
20950,happiness
20951,other
20952,happiness
20953,worry
20954,other
20955,other
20956,happiness
20957,love
20958,happiness
20959,worry
20960,happiness
20961,love
20962,happiness
20963,other
20964,happiness
20965,other
20966,worry
20967,other
20968,worry
20969,happiness
20970,other
20971,happiness
20972,other
20974,other
20975,other
20976,other
20977,love
20978,other
20979,happiness
20980,happiness
20981,happiness
20982,other
20983,love
20984,love
20985,happiness
20986,other
20987,other
20988,love
20989,happiness
20990,worry
20991,happiness
20992,worry
20993,other
20994,other
20995,happiness
20996,happiness
20997,worry
20998,love
20999,worry
21000,other
21001,happiness
21002,happiness
21003,other
21004,love
21005,other
21006,other
21007,love
21008,other
21009,happiness
21010,other
21011,other
21012,other
21013,love
21014,other
21015,other
21016,love
21017,happiness
21018,love
21019,worry
21020,other
21021,love
21022,love
21023,happiness
21024,other
21025,other
21026,happiness
21027,other
21028,other
21029,love
21030,happiness
21031,happiness
21032,happiness
21033,other
21034,other
21035,happiness
21036,other
21037,other
21038,other
21039,love
21040,other
21041,sadness
21042,happiness
21043,worry
21044,other
21045,sadness
21046,other
21047,happiness
21048,other
21049,happiness
21050,other
21051,other
21052,sadness
21053,other
21054,other
21055,happiness
21056,love
21057,happiness
21058,other
21059,other
21060,love
21061,worry
21062,happiness
21063,worry
21064,love
21065,other
21066,other
21067,happiness
21068,love
21069,other
21070,other
21071,love
21072,happiness
21073,happiness
21074,happiness
21075,other
21076,other
21077,worry
21078,happiness
21079,other
21080,love
21081,happiness
21082,other
21083,love
21084,sadness
21085,other
21086,other
21087,other
21088,other
21089,sadness
21090,other
21091,other
21092,happiness
21093,other
21094,happiness
21095,love
21096,worry
21097,other
21098,happiness
21099,other
21100,happiness
21101,worry
21102,other
21103,other
21104,happiness
21105,other
21106,other
21107,worry
21108,other
21109,other
21110,other
21111,love
21112,happiness
21113,other
21114,other
21115,other
21116,happiness
21117,happiness
21118,happiness
21119,other
21120,worry
21121,worry
21122,love
21123,other
21124,other
21125,other
21126,other
21127,sadness
21128,other
21129,other
21130,other
21131,other
21132,other
21133,other
21134,love
21135,happiness
21136,other
21137,other
21138,other
21139,other
21140,happiness
21141,other
21142,happiness
21143,other
21144,happiness
21145,other
21146,worry
21147,happiness
21148,worry
21149,happiness
21150,other
21151,love
21152,love
21153,happiness
21154,happiness
21155,worry
21156,love
21157,love
21158,worry
21159,other
21160,worry
21161,other
21162,happiness
21163,other
21164,other
21165,other
21166,sadness
21167,other
21168,sadness
21169,other
21170,worry
21171,other
21172,other
21173,worry
21174,love
21175,worry
21176,other
21177,other
21178,sadness
21179,love
21180,happiness
21181,love
21182,other
21183,sadness
21184,other
21185,happiness
21186,other
21187,other
21188,other
21189,other
21190,love
21191,happiness
21192,love
21193,worry
21194,happiness
21195,other
21196,happiness
21197,other
21198,worry
21199,other
21200,other
21201,other
21202,happiness
21203,happiness
21204,other
21205,worry
21206,happiness
21207,happiness
21208,other
21209,worry
21210,love
21211,other
21212,other
21213,other
21214,happiness
21215,other
21216,other
21217,happiness
21218,other
21219,other
21220,sadness
21221,other
21222,happiness
21223,other
21224,other
21225,other
21226,other
21227,love
21228,other
21229,worry
21230,other
21231,happiness
21232,other
21233,other
21234,happiness
21235,other
21236,other
21237,happiness
21238,worry
21239,other
21240,worry
21241,other
21242,sadness
21243,sadness
21244,happiness
21245,happiness
21246,other
21247,other
21248,worry
21249,other
21250,other
21251,worry
21252,other
21253,love
21254,other
21255,other
21256,other
21257,other
21258,other
21259,other
21260,other
21261,worry
21262,happiness
21263,other
21264,other
21265,other
21266,other
21267,love
21268,other
21269,other
21270,love
21271,other
21272,other
21273,happiness
21274,other
21275,happiness
21276,other
21277,other
21278,worry
21279,other
21280,other
21281,worry
21282,other
21283,worry
21284,worry
21285,other
21286,other
21287,love
21288,other
21289,other
21290,happiness
21291,other
21292,love
21293,happiness
21294,happiness
21295,other
21296,sadness
21297,other
21298,other
21299,other
21300,love
21301,sadness
21302,happiness
21303,happiness
21304,other
21305,other
21306,other
21307,sadness
21308,other
21309,happiness
21310,worry
21311,love
21312,happiness
21313,love
21314,other
21315,other
21316,happiness
21317,other
21318,other
21319,love
21320,worry
21321,other
21322,other
21323,other
21324,worry
21325,love
21326,worry
21327,happiness
21328,sadness
21329,happiness
21330,worry
21331,happiness
21332,love
21333,happiness
21334,sadness
21335,other
21336,sadness
21337,worry
21338,other
21339,other
21340,love
21341,other
21342,other
21343,other
21344,other
21345,love
21346,other
21347,other
21348,love
21349,happiness
21350,other
21351,other
21352,love
21353,worry
21354,other
21355,happiness
21356,other
21357,other
21358,happiness
21359,other
21360,other
21361,other
21362,sadness
21363,other
21364,other
21365,love
21366,other
21367,happiness
21368,other
21369,other
21370,worry
21371,other
21372,other
21373,love
21374,happiness
21375,other
21376,love
21377,other
21378,other
21379,worry
21380,other
21381,love
21382,other
21383,other
21384,happiness
21385,other
21386,worry
21387,other
21388,other
21389,other
21390,worry
21391,other
21392,love
21393,worry
21394,love
21395,worry
21396,happiness
21397,love
21398,worry
21399,happiness
21400,other
21401,other
21402,other
21403,happiness
21404,other
21405,other
21406,other
21407,happiness
21408,other
21409,other
21410,other
21411,worry
21412,other
21413,other
21414,happiness
21415,other
21416,happiness
21417,happiness
21418,other
21419,love
21420,other
21421,happiness
21422,other
21423,other
21424,worry
21425,happiness
21426,other
21427,sadness
21428,other
21429,love
21430,happiness
21431,other
21432,love
21433,other
21434,other
21435,happiness
21436,love
21437,worry
21438,other
21439,other
21440,worry
21441,other
21442,sadness
21443,other
21444,other
21445,other
21446,other
21447,other
21448,other
21449,other
21450,other
21451,love
21452,other
21453,other
21454,other
21455,other
21456,other
21457,happiness
21458,happiness
21459,other
21460,other
21461,happiness
21462,other
21463,worry
21464,other
21465,worry
21466,other
21467,worry
21468,worry
21469,other
21470,other
21471,other
21472,sadness
21473,love
21474,other
21475,happiness
21476,other
21477,other
21478,other
21479,happiness
21480,other
21481,love
21482,other
21483,sadness
21484,worry
21485,happiness
21486,worry
21487,other
21488,sadness
21489,happiness
21490,other
21491,love
21492,other
21493,other
21494,sadness
21495,worry
21496,love
21497,other
21498,other
21499,sadness
21500,happiness
21501,other
21502,happiness
21503,happiness
21504,happiness
21505,other
21506,happiness
21507,love
21508,other
21509,other
21510,other
21511,happiness
21512,worry
21513,worry
21514,other
21515,other
21516,other
21517,love
21518,other
21519,other
21520,worry
21521,other
21522,other
21523,other
21524,other
21525,other
21526,worry
21527,other
21528,other
21529,happiness
21530,love
21531,other
21532,sadness
21533,happiness
21534,other
21535,other
21536,happiness
21537,other
21538,love
21539,other
21540,other
21541,other
21542,other
21543,other
21544,other
21545,happiness
21546,love
21547,sadness
21548,happiness
21549,happiness
21550,other
21551,other
21552,other
21553,happiness
21554,other
21555,happiness
21556,other
21557,love
21558,happiness
21559,worry
21560,other
21561,happiness
21562,other
21563,other
21564,other
21565,other
21566,other
21567,love
21568,other
21569,other
21570,other
21571,other
21572,other
21573,other
21574,love
21575,other
21576,other
21577,other
21578,happiness
21579,other
21580,happiness
21581,happiness
21582,other
21583,other
21584,other
21585,other
21586,other
21587,other
21588,happiness
21589,other
21590,other
21591,other
21592,love
21593,love
21594,other
21595,other
21596,happiness
21597,other
21598,other
21599,worry
21600,other
21601,other
21602,other
21603,other
21604,happiness
21605,other
21606,other
21607,other
21608,other
21609,worry
21610,other
21611,other
21612,other
21613,worry
21614,other
21615,worry
21616,happiness
21617,other
21618,happiness
21619,other
21620,other
21621,other
21622,other
21623,other
21624,sadness
21625,other
21626,worry
21627,other
21628,happiness
21629,love
21630,other
21631,love
21632,happiness
21633,other
21634,other
21635,other
21636,other
21637,happiness
21638,happiness
21639,other
21640,happiness
21641,worry
21642,other
21643,other
21644,other
21645,worry
21646,other
21647,love
21648,happiness
21649,other
21650,other
21651,happiness
21652,other
21653,worry
21654,worry
21655,happiness
21656,worry
21657,other
21658,happiness
21659,worry
21660,happiness
21661,love
21662,happiness
21663,happiness
21664,other
21665,happiness
21666,other
21667,other
21668,worry
21669,other
21670,happiness
21671,love
21672,worry
21673,happiness
21674,happiness
21675,happiness
21676,happiness
